time,station,debit
2009-12-19,LE RHONE A PIERRELATTE,1169.4982
2009-12-20,LE RHONE A PIERRELATTE,1100.8022
2009-12-21,LE RHONE A PIERRELATTE,1041.6113
2009-12-22,LE RHONE A PIERRELATTE,960.331
2009-12-23,LE RHONE A PIERRELATTE,948.1103
2009-12-24,LE RHONE A PIERRELATTE,889.6058
2009-12-25,LE RHONE A PIERRELATTE,826.2954
2009-12-26,LE RHONE A PIERRELATTE,797.87915
2009-12-27,LE RHONE A PIERRELATTE,761.02795
2009-12-28,LE RHONE A PIERRELATTE,720.2161
2009-12-29,LE RHONE A PIERRELATTE,676.436
2009-12-30,LE RHONE A PIERRELATTE,634.28827
2009-12-31,LE RHONE A PIERRELATTE,597.7551
2010-01-01,LE RHONE A PIERRELATTE,583.55255
2010-01-02,LE RHONE A PIERRELATTE,599.22217
2010-01-03,LE RHONE A PIERRELATTE,638.0633
2010-01-04,LE RHONE A PIERRELATTE,682.22034
2010-01-05,LE RHONE A PIERRELATTE,712.6012
2010-01-06,LE RHONE A PIERRELATTE,717.1034
2010-01-07,LE RHONE A PIERRELATTE,693.0067
2010-01-08,LE RHONE A PIERRELATTE,644.8277
2010-01-09,LE RHONE A PIERRELATTE,589.01215
2010-01-10,LE RHONE A PIERRELATTE,519.8514
2010-01-11,LE RHONE A PIERRELATTE,443.8926
2010-01-12,LE RHONE A PIERRELATTE,368.0073
2010-01-13,LE RHONE A PIERRELATTE,297.75833
2010-01-14,LE RHONE A PIERRELATTE,236.23055
2010-01-15,LE RHONE A PIERRELATTE,184.84453
2010-01-16,LE RHONE A PIERRELATTE,143.76158
2010-01-17,LE RHONE A PIERRELATTE,112.12178
2010-01-18,LE RHONE A PIERRELATTE,88.38306
2010-01-19,LE RHONE A PIERRELATTE,70.72857
2010-01-20,LE RHONE A PIERRELATTE,57.458424
2010-01-21,LE RHONE A PIERRELATTE,47.054966
2010-01-22,LE RHONE A PIERRELATTE,38.537415
2010-01-23,LE RHONE A PIERRELATTE,31.30626
2010-01-24,LE RHONE A PIERRELATTE,25.03321
2010-01-25,LE RHONE A PIERRELATTE,19.579744
2010-01-26,LE RHONE A PIERRELATTE,14.931857
2010-01-27,LE RHONE A PIERRELATTE,11.117936
2010-01-28,LE RHONE A PIERRELATTE,8.1322565
2010-01-29,LE RHONE A PIERRELATTE,5.9008827
2010-01-30,LE RHONE A PIERRELATTE,4.2933464
2010-01-31,LE RHONE A PIERRELATTE,3.1572514
2010-02-01,LE RHONE A PIERRELATTE,2.3521297
2010-02-02,LE RHONE A PIERRELATTE,23.9724
2010-02-03,LE RHONE A PIERRELATTE,66.24573
2010-02-04,LE RHONE A PIERRELATTE,128.49774
2010-02-05,LE RHONE A PIERRELATTE,215.16206
2010-02-06,LE RHONE A PIERRELATTE,305.3562
2010-02-07,LE RHONE A PIERRELATTE,384.82242
2010-02-08,LE RHONE A PIERRELATTE,445.3783
2010-02-09,LE RHONE A PIERRELATTE,485.80212
2010-02-10,LE RHONE A PIERRELATTE,510.2269
2010-02-11,LE RHONE A PIERRELATTE,522.7623
2010-02-12,LE RHONE A PIERRELATTE,525.4013
2010-02-13,LE RHONE A PIERRELATTE,518.4941
2010-02-14,LE RHONE A PIERRELATTE,502.1235
2010-02-15,LE RHONE A PIERRELATTE,477.12247
2010-02-16,LE RHONE A PIERRELATTE,445.8673
2010-02-17,LE RHONE A PIERRELATTE,411.8281
2010-02-18,LE RHONE A PIERRELATTE,377.92834
2010-02-19,LE RHONE A PIERRELATTE,346.44574
2010-02-20,LE RHONE A PIERRELATTE,358.1705
2010-02-21,LE RHONE A PIERRELATTE,372.51138
2010-02-22,LE RHONE A PIERRELATTE,416.83966
2010-02-23,LE RHONE A PIERRELATTE,486.53027
2010-02-24,LE RHONE A PIERRELATTE,569.11975
2010-02-25,LE RHONE A PIERRELATTE,654.043
2010-02-26,LE RHONE A PIERRELATTE,752.72687
2010-02-27,LE RHONE A PIERRELATTE,833.28076
2010-02-28,LE RHONE A PIERRELATTE,973.77203
2010-03-01,LE RHONE A PIERRELATTE,1122.8271
2010-03-02,LE RHONE A PIERRELATTE,1254.4846
2010-03-03,LE RHONE A PIERRELATTE,1376.2466
2010-03-04,LE RHONE A PIERRELATTE,1464.944
2010-03-05,LE RHONE A PIERRELATTE,1533.3229
2010-03-06,LE RHONE A PIERRELATTE,1551.9354
2010-03-07,LE RHONE A PIERRELATTE,1543.6548
2010-03-08,LE RHONE A PIERRELATTE,1536.8566
2010-03-09,LE RHONE A PIERRELATTE,1550.4998
2010-03-10,LE RHONE A PIERRELATTE,1586.2881
2010-03-11,LE RHONE A PIERRELATTE,1631.7332
2010-03-12,LE RHONE A PIERRELATTE,1670.0399
2010-03-13,LE RHONE A PIERRELATTE,1688.8837
2010-03-14,LE RHONE A PIERRELATTE,1714.3594
2010-03-15,LE RHONE A PIERRELATTE,1720.4366
2010-03-16,LE RHONE A PIERRELATTE,1748.3649
2010-03-17,LE RHONE A PIERRELATTE,1757.6583
2010-03-18,LE RHONE A PIERRELATTE,1877.3809
2010-03-19,LE RHONE A PIERRELATTE,1926.9037
2010-03-20,LE RHONE A PIERRELATTE,1960.1781
2010-03-21,LE RHONE A PIERRELATTE,1999.9148
2010-03-22,LE RHONE A PIERRELATTE,2054.695
2010-03-23,LE RHONE A PIERRELATTE,2109.972
2010-03-24,LE RHONE A PIERRELATTE,2136.389
2010-03-25,LE RHONE A PIERRELATTE,2113.7458
2010-03-26,LE RHONE A PIERRELATTE,2025.5342
2010-03-27,LE RHONE A PIERRELATTE,1879.5044
2010-03-28,LE RHONE A PIERRELATTE,1693.164
2010-03-29,LE RHONE A PIERRELATTE,1556.106
2010-03-30,LE RHONE A PIERRELATTE,1381.3865
2010-03-31,LE RHONE A PIERRELATTE,1189.8556
2010-04-01,LE RHONE A PIERRELATTE,1039.0381
2010-04-02,LE RHONE A PIERRELATTE,938.2087
2010-04-03,LE RHONE A PIERRELATTE,916.29156
2010-04-04,LE RHONE A PIERRELATTE,920.8921
2010-04-05,LE RHONE A PIERRELATTE,936.60583
2010-04-06,LE RHONE A PIERRELATTE,946.46155
2010-04-07,LE RHONE A PIERRELATTE,936.7802
2010-04-08,LE RHONE A PIERRELATTE,900.08154
2010-04-09,LE RHONE A PIERRELATTE,836.72
2010-04-10,LE RHONE A PIERRELATTE,867.71716
2010-04-11,LE RHONE A PIERRELATTE,840.2786
2010-04-12,LE RHONE A PIERRELATTE,792.7987
2010-04-13,LE RHONE A PIERRELATTE,740.6344
2010-04-14,LE RHONE A PIERRELATTE,682.30927
2010-04-15,LE RHONE A PIERRELATTE,613.6286
2010-04-16,LE RHONE A PIERRELATTE,535.63666
2010-04-17,LE RHONE A PIERRELATTE,455.19998
2010-04-18,LE RHONE A PIERRELATTE,379.3665
2010-04-19,LE RHONE A PIERRELATTE,312.9663
2010-04-20,LE RHONE A PIERRELATTE,258.13837
2010-04-21,LE RHONE A PIERRELATTE,215.03067
2010-04-22,LE RHONE A PIERRELATTE,188.11159
2010-04-23,LE RHONE A PIERRELATTE,166.19214
2010-04-24,LE RHONE A PIERRELATTE,151.50133
2010-04-25,LE RHONE A PIERRELATTE,147.50314
2010-04-26,LE RHONE A PIERRELATTE,153.62993
2010-04-27,LE RHONE A PIERRELATTE,168.28253
2010-04-28,LE RHONE A PIERRELATTE,188.71133
2010-04-29,LE RHONE A PIERRELATTE,211.86896
2010-04-30,LE RHONE A PIERRELATTE,234.54555
2010-05-01,LE RHONE A PIERRELATTE,262.34293
2010-05-02,LE RHONE A PIERRELATTE,281.1559
2010-05-03,LE RHONE A PIERRELATTE,295.73038
2010-05-04,LE RHONE A PIERRELATTE,309.14728
2010-05-05,LE RHONE A PIERRELATTE,318.40237
2010-05-06,LE RHONE A PIERRELATTE,317.71985
2010-05-07,LE RHONE A PIERRELATTE,303.68182
2010-05-08,LE RHONE A PIERRELATTE,278.0157
2010-05-09,LE RHONE A PIERRELATTE,260.32205
2010-05-10,LE RHONE A PIERRELATTE,256.87997
2010-05-11,LE RHONE A PIERRELATTE,275.75458
2010-05-12,LE RHONE A PIERRELATTE,312.44455
2010-05-13,LE RHONE A PIERRELATTE,354.2084
2010-05-14,LE RHONE A PIERRELATTE,387.76102
2010-05-15,LE RHONE A PIERRELATTE,406.17438
2010-05-16,LE RHONE A PIERRELATTE,409.40784
2010-05-17,LE RHONE A PIERRELATTE,431.17227
2010-05-18,LE RHONE A PIERRELATTE,431.5878
2010-05-19,LE RHONE A PIERRELATTE,440.13895
2010-05-20,LE RHONE A PIERRELATTE,461.17426
2010-05-21,LE RHONE A PIERRELATTE,489.6496
2010-05-22,LE RHONE A PIERRELATTE,518.47986
2010-05-23,LE RHONE A PIERRELATTE,544.9634
2010-05-24,LE RHONE A PIERRELATTE,570.286
2010-05-25,LE RHONE A PIERRELATTE,597.6964
2010-05-26,LE RHONE A PIERRELATTE,629.49554
2010-05-27,LE RHONE A PIERRELATTE,666.40594
2010-05-28,LE RHONE A PIERRELATTE,723.2009
2010-05-29,LE RHONE A PIERRELATTE,840.4313
2010-05-30,LE RHONE A PIERRELATTE,938.89276
2010-05-31,LE RHONE A PIERRELATTE,1046.01
2010-06-01,LE RHONE A PIERRELATTE,1145.4254
2010-06-02,LE RHONE A PIERRELATTE,1214.8395
2010-06-03,LE RHONE A PIERRELATTE,1239.4171
2010-06-04,LE RHONE A PIERRELATTE,1216.5096
2010-06-05,LE RHONE A PIERRELATTE,1156.0408
2010-06-06,LE RHONE A PIERRELATTE,1066.2726
2010-06-07,LE RHONE A PIERRELATTE,960.76764
2010-06-08,LE RHONE A PIERRELATTE,850.3609
2010-06-09,LE RHONE A PIERRELATTE,743.2413
2010-06-10,LE RHONE A PIERRELATTE,644.4817
2010-06-11,LE RHONE A PIERRELATTE,557.1423
2010-06-12,LE RHONE A PIERRELATTE,482.24313
2010-06-13,LE RHONE A PIERRELATTE,419.17093
2010-06-14,LE RHONE A PIERRELATTE,366.31155
2010-06-15,LE RHONE A PIERRELATTE,321.74805
2010-06-16,LE RHONE A PIERRELATTE,283.81464
2010-06-17,LE RHONE A PIERRELATTE,251.51714
2010-06-18,LE RHONE A PIERRELATTE,224.65547
2010-06-19,LE RHONE A PIERRELATTE,203.40503
2010-06-20,LE RHONE A PIERRELATTE,187.6556
2010-06-21,LE RHONE A PIERRELATTE,184.85622
2010-06-22,LE RHONE A PIERRELATTE,189.40988
2010-06-23,LE RHONE A PIERRELATTE,204.8448
2010-06-24,LE RHONE A PIERRELATTE,229.20558
2010-06-25,LE RHONE A PIERRELATTE,257.7772
2010-06-26,LE RHONE A PIERRELATTE,288.7092
2010-06-27,LE RHONE A PIERRELATTE,324.86362
2010-06-28,LE RHONE A PIERRELATTE,373.4072
2010-06-29,LE RHONE A PIERRELATTE,439.4433
2010-06-30,LE RHONE A PIERRELATTE,519.78796
2010-07-01,LE RHONE A PIERRELATTE,602.24457
2010-07-02,LE RHONE A PIERRELATTE,670.9474
2010-07-03,LE RHONE A PIERRELATTE,714.5733
2010-07-04,LE RHONE A PIERRELATTE,730.8432
2010-07-05,LE RHONE A PIERRELATTE,725.45
2010-07-06,LE RHONE A PIERRELATTE,706.4256
2010-07-07,LE RHONE A PIERRELATTE,679.78455
2010-07-08,LE RHONE A PIERRELATTE,648.5159
2010-07-09,LE RHONE A PIERRELATTE,613.9318
2010-07-10,LE RHONE A PIERRELATTE,577.2761
2010-07-11,LE RHONE A PIERRELATTE,540.4
2010-07-12,LE RHONE A PIERRELATTE,511.3738
2010-07-13,LE RHONE A PIERRELATTE,491.4328
2010-07-14,LE RHONE A PIERRELATTE,485.74234
2010-07-15,LE RHONE A PIERRELATTE,494.88577
2010-07-16,LE RHONE A PIERRELATTE,514.88214
2010-07-17,LE RHONE A PIERRELATTE,539.6465
2010-07-18,LE RHONE A PIERRELATTE,563.18494
2010-07-19,LE RHONE A PIERRELATTE,580.7649
2010-07-20,LE RHONE A PIERRELATTE,589.1794
2010-07-21,LE RHONE A PIERRELATTE,586.5391
2010-07-22,LE RHONE A PIERRELATTE,571.9949
2010-07-23,LE RHONE A PIERRELATTE,545.73944
2010-07-24,LE RHONE A PIERRELATTE,509.18164
2010-07-25,LE RHONE A PIERRELATTE,464.95377
2010-07-26,LE RHONE A PIERRELATTE,416.5617
2010-07-27,LE RHONE A PIERRELATTE,367.74393
2010-07-28,LE RHONE A PIERRELATTE,321.77393
2010-07-29,LE RHONE A PIERRELATTE,280.9522
2010-07-30,LE RHONE A PIERRELATTE,246.42482
2010-07-31,LE RHONE A PIERRELATTE,218.31024
2010-08-01,LE RHONE A PIERRELATTE,196.01012
2010-08-02,LE RHONE A PIERRELATTE,178.54745
2010-08-03,LE RHONE A PIERRELATTE,164.82332
2010-08-04,LE RHONE A PIERRELATTE,153.81891
2010-08-05,LE RHONE A PIERRELATTE,144.4437
2010-08-06,LE RHONE A PIERRELATTE,135.87042
2010-08-07,LE RHONE A PIERRELATTE,127.44909
2010-08-08,LE RHONE A PIERRELATTE,118.768135
2010-08-09,LE RHONE A PIERRELATTE,109.703735
2010-08-10,LE RHONE A PIERRELATTE,100.41318
2010-08-11,LE RHONE A PIERRELATTE,91.2609
2010-08-12,LE RHONE A PIERRELATTE,82.692314
2010-08-13,LE RHONE A PIERRELATTE,75.095474
2010-08-14,LE RHONE A PIERRELATTE,68.69985
2010-08-15,LE RHONE A PIERRELATTE,63.53507
2010-08-16,LE RHONE A PIERRELATTE,60.043262
2010-08-17,LE RHONE A PIERRELATTE,58.2846
2010-08-18,LE RHONE A PIERRELATTE,58.670746
2010-08-19,LE RHONE A PIERRELATTE,60.692753
2010-08-20,LE RHONE A PIERRELATTE,63.127026
2010-08-21,LE RHONE A PIERRELATTE,64.74018
2010-08-22,LE RHONE A PIERRELATTE,64.92992
2010-08-23,LE RHONE A PIERRELATTE,64.02787
2010-08-24,LE RHONE A PIERRELATTE,62.97268
2010-08-25,LE RHONE A PIERRELATTE,62.794052
2010-08-26,LE RHONE A PIERRELATTE,64.19859
2010-08-27,LE RHONE A PIERRELATTE,67.69675
2010-08-28,LE RHONE A PIERRELATTE,73.33819
2010-08-29,LE RHONE A PIERRELATTE,80.68876
2010-08-30,LE RHONE A PIERRELATTE,88.809364
2010-08-31,LE RHONE A PIERRELATTE,96.56898
2010-09-01,LE RHONE A PIERRELATTE,103.26176
2010-09-02,LE RHONE A PIERRELATTE,108.66597
2010-09-03,LE RHONE A PIERRELATTE,112.887146
2010-09-04,LE RHONE A PIERRELATTE,116.09006
2010-09-05,LE RHONE A PIERRELATTE,118.250786
2010-09-06,LE RHONE A PIERRELATTE,119.04399
2010-09-07,LE RHONE A PIERRELATTE,117.91895
2010-09-08,LE RHONE A PIERRELATTE,114.32255
2010-09-09,LE RHONE A PIERRELATTE,107.95108
2010-09-10,LE RHONE A PIERRELATTE,98.9116
2010-09-11,LE RHONE A PIERRELATTE,87.73488
2010-09-12,LE RHONE A PIERRELATTE,75.45483
2010-09-13,LE RHONE A PIERRELATTE,63.309788
2010-09-14,LE RHONE A PIERRELATTE,53.584915
2010-09-15,LE RHONE A PIERRELATTE,48.3466
2010-09-16,LE RHONE A PIERRELATTE,48.927593
2010-09-17,LE RHONE A PIERRELATTE,55.47873
2010-09-18,LE RHONE A PIERRELATTE,67.23995
2010-09-19,LE RHONE A PIERRELATTE,82.85812
2010-09-20,LE RHONE A PIERRELATTE,100.46856
2010-09-21,LE RHONE A PIERRELATTE,117.727066
2010-09-22,LE RHONE A PIERRELATTE,132.09943
2010-09-23,LE RHONE A PIERRELATTE,141.45604
2010-09-24,LE RHONE A PIERRELATTE,144.96268
2010-09-25,LE RHONE A PIERRELATTE,143.2909
2010-09-26,LE RHONE A PIERRELATTE,138.22513
2010-09-27,LE RHONE A PIERRELATTE,131.67746
2010-09-28,LE RHONE A PIERRELATTE,125.10933
2010-09-29,LE RHONE A PIERRELATTE,119.43984
2010-09-30,LE RHONE A PIERRELATTE,115.018654
2010-10-01,LE RHONE A PIERRELATTE,111.60693
2010-10-02,LE RHONE A PIERRELATTE,108.53073
2010-10-03,LE RHONE A PIERRELATTE,105.036896
2010-10-04,LE RHONE A PIERRELATTE,100.752785
2010-10-05,LE RHONE A PIERRELATTE,96.081024
2010-10-06,LE RHONE A PIERRELATTE,93.771194
2010-10-07,LE RHONE A PIERRELATTE,97.15747
2010-10-08,LE RHONE A PIERRELATTE,107.77702
2010-10-09,LE RHONE A PIERRELATTE,123.70476
2010-10-10,LE RHONE A PIERRELATTE,140.80963
2010-10-11,LE RHONE A PIERRELATTE,155.2642
2010-10-12,LE RHONE A PIERRELATTE,164.86041
2010-10-13,LE RHONE A PIERRELATTE,168.94724
2010-10-14,LE RHONE A PIERRELATTE,167.82773
2010-10-15,LE RHONE A PIERRELATTE,162.2498
2010-10-16,LE RHONE A PIERRELATTE,153.09727
2010-10-17,LE RHONE A PIERRELATTE,141.24077
2010-10-18,LE RHONE A PIERRELATTE,127.49177
2010-10-19,LE RHONE A PIERRELATTE,112.60813
2010-10-20,LE RHONE A PIERRELATTE,97.30424
2010-10-21,LE RHONE A PIERRELATTE,82.23786
2010-10-22,LE RHONE A PIERRELATTE,67.975105
2010-10-23,LE RHONE A PIERRELATTE,63.15421
2010-10-24,LE RHONE A PIERRELATTE,54.745995
2010-10-25,LE RHONE A PIERRELATTE,46.67668
2010-10-26,LE RHONE A PIERRELATTE,38.65496
2010-10-27,LE RHONE A PIERRELATTE,31.03989
2010-10-28,LE RHONE A PIERRELATTE,24.593616
2010-10-29,LE RHONE A PIERRELATTE,21.64287
2010-10-30,LE RHONE A PIERRELATTE,20.34713
2010-10-31,LE RHONE A PIERRELATTE,46.21373
2010-11-01,LE RHONE A PIERRELATTE,63.83018
2010-11-02,LE RHONE A PIERRELATTE,95.57265
2010-11-03,LE RHONE A PIERRELATTE,140.83238
2010-11-04,LE RHONE A PIERRELATTE,191.68465
2010-11-05,LE RHONE A PIERRELATTE,239.38297
2010-11-06,LE RHONE A PIERRELATTE,278.0204
2010-11-07,LE RHONE A PIERRELATTE,304.8474
2010-11-08,LE RHONE A PIERRELATTE,319.10336
2010-11-09,LE RHONE A PIERRELATTE,320.94974
2010-11-10,LE RHONE A PIERRELATTE,311.1746
2010-11-11,LE RHONE A PIERRELATTE,291.1752
2010-11-12,LE RHONE A PIERRELATTE,263.0543
2010-11-13,LE RHONE A PIERRELATTE,229.47049
2010-11-14,LE RHONE A PIERRELATTE,193.3314
2010-11-15,LE RHONE A PIERRELATTE,157.3894
2010-11-16,LE RHONE A PIERRELATTE,123.89699
2010-11-17,LE RHONE A PIERRELATTE,94.40357
2010-11-18,LE RHONE A PIERRELATTE,69.71206
2010-11-19,LE RHONE A PIERRELATTE,49.978092
2010-11-20,LE RHONE A PIERRELATTE,34.838825
2010-11-21,LE RHONE A PIERRELATTE,23.669275
2010-11-22,LE RHONE A PIERRELATTE,15.742162
2010-11-23,LE RHONE A PIERRELATTE,13.908808
2010-11-24,LE RHONE A PIERRELATTE,26.989279
2010-11-25,LE RHONE A PIERRELATTE,63.808178
2010-11-26,LE RHONE A PIERRELATTE,126.05853
2010-11-27,LE RHONE A PIERRELATTE,205.64339
2010-11-28,LE RHONE A PIERRELATTE,288.6119
2010-11-29,LE RHONE A PIERRELATTE,361.90906
2010-11-30,LE RHONE A PIERRELATTE,417.91104
2010-12-01,LE RHONE A PIERRELATTE,454.76758
2010-12-02,LE RHONE A PIERRELATTE,473.99176
2010-12-03,LE RHONE A PIERRELATTE,477.79733
2010-12-04,LE RHONE A PIERRELATTE,492.04456
2010-12-05,LE RHONE A PIERRELATTE,494.8758
2010-12-06,LE RHONE A PIERRELATTE,504.01468
2010-12-07,LE RHONE A PIERRELATTE,529.77277
2010-12-08,LE RHONE A PIERRELATTE,575.66754
2010-12-09,LE RHONE A PIERRELATTE,647.60535
2010-12-10,LE RHONE A PIERRELATTE,741.02386
2010-12-11,LE RHONE A PIERRELATTE,839.8442
2010-12-12,LE RHONE A PIERRELATTE,923.8928
2010-12-13,LE RHONE A PIERRELATTE,980.21326
2010-12-14,LE RHONE A PIERRELATTE,1006.70404
2010-12-15,LE RHONE A PIERRELATTE,1009.515
2010-12-16,LE RHONE A PIERRELATTE,995.85516
2010-12-17,LE RHONE A PIERRELATTE,969.4188
2010-12-18,LE RHONE A PIERRELATTE,930.4535
2010-12-19,LE RHONE A PIERRELATTE,877.4962
2010-12-20,LE RHONE A PIERRELATTE,810.6045
2010-12-21,LE RHONE A PIERRELATTE,730.93994
2010-12-22,LE RHONE A PIERRELATTE,642.4378
2010-12-23,LE RHONE A PIERRELATTE,550.6273
2010-12-24,LE RHONE A PIERRELATTE,459.26285
2010-12-25,LE RHONE A PIERRELATTE,373.36865
2010-12-26,LE RHONE A PIERRELATTE,296.3974
2010-12-27,LE RHONE A PIERRELATTE,231.06766
2010-12-28,LE RHONE A PIERRELATTE,184.03592
2010-12-29,LE RHONE A PIERRELATTE,156.23291
2010-12-30,LE RHONE A PIERRELATTE,151.5379
2010-12-31,LE RHONE A PIERRELATTE,174.62808
